UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
7984,LSRXCBBX,L,,312.2,1601.0,33.0,109.0,0.0,0.0,0.0,0.0,0.0,
7985,RRCROMQQ,L,,312.3,1550.0,34.9,111.0,0.0,0.0,0.0,,0.0,0.0
7986,I2VROP6D,L,,312.2,1540.0,34.1,113.0,0.0,0.0,0.0,0.0,0.0,0.0
7987,0KXKNHFG,L,301.1,312.3,1587.0,34.5,115.0,0.0,0.0,0.0,0.0,0.0,0.0
7988,JKSA1NQT,H,301.0,312.2,1489.0,40.3,117.0,0.0,0.0,0.0,0.0,0.0,0.0
7989,RRCROMQQ,L,301.1,312.3,1486.0,34.9,122.0,0.0,0.0,0.0,0.0,0.0,0.0
7990,3HURBGV7,L,,312.4,1430.0,37.9,124.0,0.0,0.0,0.0,0.0,0.0,0.0
7991,LSRXCBBX,M,301.1,312.4,1809.0,25.1,126.0,0.0,0.0,0.0,0.0,0.0,0.0
7992,3HURBGV7,L,,312.3,1534.0,39.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0
7993,FPIVWX8Z,M,301.1,312.3,,25.9,131.0,0.0,0.0,0.0,0.0,0.0,0.0
7994,WX8CE3B8,L,301.1,312.3,1595.0,31.9,134.0,0.0,0.0,0.0,,0.0,
7995,JKSA1NQT,L,301.0,312.3,1424.0,43.5,136.0,0.0,0.0,0.0,0.0,0.0,
7996,0KXKNHFG,L,301.0,312.2,1776.0,28.8,138.0,,0.0,,0.0,0.0,0.0
7997,T8CRV8S7,M,,312.2,1499.0,41.5,140.0,0.0,,0.0,0.0,0.0,0.0
7998,JKSA1NQT,M,301.0,,2710.0,9.7,143.0,,0.0,0.0,1.0,0.0,0.0
7999,SXOJLV1H,L,300.9,312.1,1359.0,51.7,146.0,0.0,0.0,0.0,0.0,,0.0
8000,SXOJLV1H,M,,312.1,1617.0,31.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0
8001,JKSA1NQT,M,300.8,312,1443.0,53.3,151.0,0.0,0.0,0.0,,0.0,
8002,FPIVWX8Z,L,,312,1374.0,50.2,154.0,0.0,,0.0,,0.0,0.0
8003,RRCROMQQ,M,300.9,312.1,,23.0,156.0,0.0,0.0,0.0,0.0,0.0,
8004,0KXKNHFG,M,300.8,312,1274.0,67.3,159.0,0.0,0.0,0.0,0.0,0.0,0.0
8005,0KXKNHFG,L,300.9,312,1533.0,44.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0
8006,ZLNM5UXX,L,300.8,312,1477.0,37.3,164.0,0.0,0.0,0.0,,0.0,0.0
8007,FPIVWX8Z,L,300.9,312.1,1462.0,46.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0
8008,JT4UYCMS,M,,312.1,1664.0,28.4,168.0,,0.0,,0.0,,0.0
8009,RRCROMQQ,L,,311.9,1414.0,41.1,171.0,0.0,,0.0,0.0,0.0,
8010,AEKNJJ1R,H,300.9,312,2129.0,17.8,173.0,0.0,,0.0,0.0,0.0,
8011,WX8CE3B8,L,300.8,311.8,1323.0,61.1,178.0,0.0,0.0,0.0,0.0,0.0,0.0
8012,SXOJLV1H,L,300.8,311.8,1427.0,43.3,,0.0,0.0,,0.0,0.0,0.0
8013,LSRXCBBX,M,,312,1375.0,56.1,182.0,0.0,0.0,0.0,0.0,0.0,0.0
8014,SXOJLV1H,M,,312,1402.0,50.7,185.0,,0.0,0.0,0.0,0.0,0.0
8015,FPIVWX8Z,L,300.9,312,,44.2,188.0,0.0,0.0,0.0,,0.0,
8016,RRCROMQQ,M,301.0,312,1558.0,37.5,190.0,0.0,0.0,0.0,0.0,0.0,0.0
8017,JT4UYCMS,M,,312,,41.4,193.0,0.0,0.0,0.0,0.0,0.0,0.0
8018,FPIVWX8Z,L,301.0,312,,39.3,196.0,0.0,0.0,0.0,0.0,0.0,0.0
8019,JT4UYCMS,L,,311.9,1889.0,,,0.0,0.0,0.0,0.0,0.0,0.0
8020,AEKNJJ1R,L,301.0,312.1,1675.0,,200.0,0.0,,,0.0,0.0,0.0
8021,FPIVWX8Z,H,,312,,27.9,202.0,0.0,,0.0,0.0,,0.0
8022,3HURBGV7,M,301.0,312,1499.0,34.6,207.0,0.0,0.0,0.0,0.0,0.0,0.0
8023,PSRXCDFQ,L,300.9,312,1441.0,43.8,210.0,0.0,0.0,0.0,0.0,0.0,
8024,LSRXCBBX,H,300.9,312,1397.0,42.7,,0.0,,0.0,0.0,0.0,0.0
8025,BJGORJJD,L,,312,,,217.0,,0.0,,0.0,,0.0
8026,XWW2WAV6,M,300.8,312,1422.0,50.7,219.0,0.0,,0.0,0.0,0.0,
8027,3HURBGV7,L,300.7,,1399.0,,222.0,1.0,0.0,0.0,0.0,1.0,0.0
8028,JKSA1NQT,L,300.6,311.9,1425.0,44.9,224.0,0.0,0.0,0.0,,0.0,0.0
8029,PSRXCDFQ,L,300.6,311.8,1501.0,44.8,226.0,0.0,0.0,0.0,0.0,0.0,0.0
8030,3HURBGV7,M,,311.9,1629.0,35.3,,0.0,0.0,0.0,0.0,0.0,0.0
8031,BJGORJJD,L,300.6,312,1490.0,42.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8032,JT4UYCMS,L,300.7,312,1550.0,32.4,5.0,0.0,0.0,,0.0,0.0,0.0
8033,PSRXCDFQ,L,300.8,,1416.0,,7.0,0.0,,0.0,,0.0,0.0
8034,WX8CE3B8,L,300.7,311.9,,38.8,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8035,BJGORJJD,L,300.7,311.8,1564.0,36.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8036,SXOJLV1H,L,300.7,311.7,1910.0,19.7,13.0,0.0,0.0,,0.0,0.0,0.0
8037,8B6QZ6CV,L,300.7,311.7,1460.0,,15.0,,0.0,0.0,0.0,0.0,0.0
8038,JT4UYCMS,L,,311.8,1603.0,34.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8039,8B6QZ6CV,L,300.7,311.8,,47.3,19.0,,0.0,0.0,0.0,0.0,0.0
8040,RRCROMQQ,L,300.8,311.9,1560.0,31.8,21.0,0.0,0.0,0.0,0.0,0.0,
8041,SXOJLV1H,L,300.8,311.9,1498.0,39.3,23.0,0.0,0.0,,0.0,,0.0
8042,BQHTAHUP,H,300.8,311.9,1431.0,,25.0,0.0,0.0,0.0,0.0,0.0,0.0
8043,PSRXCDFQ,L,,311.9,1486.0,45.1,,0.0,0.0,0.0,0.0,0.0,0.0
8044,ZLNM5UXX,L,300.7,311.9,1486.0,35.8,32.0,0.0,0.0,0.0,0.0,0.0,0.0
8045,YSLIFO7U,L,300.7,311.8,1441.0,38.1,34.0,0.0,0.0,0.0,0.0,,0.0
8046,AEKNJJ1R,M,300.7,311.9,1366.0,55.1,36.0,0.0,0.0,,0.0,0.0,0.0
8047,XWW2WAV6,L,300.6,311.8,1471.0,41.4,39.0,0.0,0.0,0.0,0.0,,0.0
8048,SXOJLV1H,L,300.6,311.9,,,41.0,0.0,0.0,0.0,0.0,0.0,0.0
8049,JKSA1NQT,L,300.6,,1413.0,41.3,43.0,0.0,0.0,0.0,0.0,0.0,0.0
8050,BQHTAHUP,H,,311.9,1604.0,,,0.0,0.0,0.0,0.0,0.0,0.0
8051,AEKNJJ1R,L,300.7,,1401.0,51.1,,,0.0,0.0,0.0,0.0,0.0
8052,T8CRV8S7,L,300.6,311.8,1652.0,27.2,52.0,0.0,,0.0,0.0,0.0,0.0
8053,T8CRV8S7,L,300.5,311.9,1403.0,45.7,,0.0,0.0,0.0,0.0,0.0,
8054,JKSA1NQT,L,300.5,311.9,1887.0,21.7,56.0,0.0,0.0,0.0,0.0,0.0,0.0
8055,JKSA1NQT,L,300.4,311.8,1405.0,47.9,,,,0.0,0.0,0.0,0.0
8056,I2VROP6D,H,300.2,311.6,,,60.0,0.0,0.0,0.0,0.0,0.0,0.0
8057,BJGORJJD,L,,311.5,1499.0,43.4,65.0,0.0,0.0,0.0,0.0,0.0,0.0
8058,BJGORJJD,L,300.2,311.5,1549.0,37.2,67.0,0.0,0.0,0.0,0.0,0.0,0.0
8059,YSLIFO7U,L,300.3,311.6,1515.0,44.9,69.0,0.0,0.0,0.0,0.0,0.0,
8060,G5AIQWJK,L,,311.6,1540.0,37.7,71.0,0.0,0.0,0.0,0.0,,0.0
8061,0KXKNHFG,H,300.2,311.5,1426.0,44.3,73.0,0.0,0.0,0.0,0.0,0.0,0.0
8062,YSLIFO7U,M,300.2,311.6,1465.0,41.4,78.0,0.0,0.0,,0.0,0.0,0.0
8063,YSLIFO7U,M,300.3,311.6,1359.0,54.1,81.0,,0.0,0.0,0.0,0.0,0.0
8064,SXOJLV1H,M,,311.7,1551.0,36.4,84.0,,,0.0,0.0,0.0,0.0
8065,AEKNJJ1R,L,300.5,311.8,1596.0,34.8,87.0,0.0,0.0,0.0,0.0,0.0,0.0
8066,T8CRV8S7,M,300.5,311.9,1670.0,26.3,89.0,0.0,0.0,0.0,0.0,0.0,0.0
8067,XWW2WAV6,L,300.4,311.9,1868.0,21.3,,0.0,0.0,0.0,0.0,0.0,0.0
8068,8B6QZ6CV,M,300.6,312,1490.0,39.8,,0.0,0.0,0.0,0.0,0.0,0.0
8069,0KXKNHFG,M,300.5,311.9,1676.0,35.2,97.0,,0.0,,0.0,0.0,0.0
8070,LSRXCBBX,M,300.5,311.9,,22.1,100.0,0.0,,0.0,0.0,0.0,0.0
8071,YSLIFO7U,M,,312,1867.0,,103.0,0.0,0.0,,0.0,0.0,0.0
8072,G5AIQWJK,L,,312,1646.0,29.5,106.0,0.0,,0.0,,0.0,0.0
8073,ZLNM5UXX,H,300.5,312,1375.0,43.2,108.0,0.0,0.0,0.0,0.0,0.0,
8074,BQHTAHUP,L,300.5,312,1558.0,36.7,113.0,0.0,0.0,0.0,0.0,0.0,0.0
8075,AEKNJJ1R,L,,312,,34.9,115.0,0.0,0.0,0.0,0.0,0.0,0.0
8076,PSRXCDFQ,L,300.4,312,1366.0,,117.0,0.0,0.0,0.0,0.0,0.0,
8077,RRCROMQQ,L,300.3,311.8,1360.0,48.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0
8078,RRCROMQQ,L,300.3,311.8,1547.0,,,0.0,0.0,0.0,0.0,0.0,0.0
8079,LSRXCBBX,L,300.3,311.7,1571.0,31.2,123.0,0.0,0.0,0.0,,0.0,0.0
8080,LSRXCBBX,L,,311.5,1528.0,36.1,125.0,0.0,0.0,,0.0,0.0,0.0
8081,LSRXCBBX,H,300.2,,1432.0,,127.0,0.0,,,0.0,0.0,0.0
8082,G5AIQWJK,L,300.2,311.6,1356.0,53.5,132.0,0.0,0.0,,0.0,0.0,
8083,WX8CE3B8,H,300.1,311.5,1422.0,46.2,134.0,0.0,0.0,0.0,0.0,,0.0
8084,JKSA1NQT,L,300.1,311.4,1438.0,42.2,139.0,0.0,0.0,,0.0,0.0,0.0
8085,T8CRV8S7,L,300.2,311.4,1483.0,44.4,141.0,0.0,0.0,0.0,0.0,0.0,0.0
8086,FPIVWX8Z,L,,311.4,1331.0,,143.0,0.0,0.0,0.0,0.0,0.0,0.0
8087,PSRXCDFQ,L,,311.4,1463.0,37.5,145.0,0.0,0.0,0.0,0.0,,0.0
8088,WX8CE3B8,L,300.1,311.4,1446.0,40.6,147.0,0.0,0.0,0.0,0.0,0.0,0.0
8089,WX8CE3B8,L,300.1,311.4,1356.0,45.7,149.0,0.0,0.0,0.0,0.0,0.0,0.0
8090,JT4UYCMS,L,300.1,311.3,1676.0,30.3,151.0,0.0,0.0,0.0,0.0,0.0,0.0
8091,BQHTAHUP,L,300.1,311.4,1910.0,23.0,153.0,0.0,0.0,,0.0,0.0,0.0
8092,LSRXCBBX,L,300.2,,1375.0,56.9,155.0,0.0,0.0,0.0,0.0,0.0,0.0
8093,SXOJLV1H,M,,311.6,1513.0,40.8,,0.0,0.0,0.0,0.0,0.0,0.0
8094,LSRXCBBX,L,300.2,311.6,1511.0,35.7,160.0,0.0,0.0,0.0,0.0,0.0,0.0
8095,ZLNM5UXX,H,,311.6,1662.0,28.8,162.0,0.0,0.0,0.0,0.0,0.0,0.0
8096,YSLIFO7U,L,,311.7,1493.0,48.3,167.0,0.0,0.0,0.0,0.0,0.0,0.0
8097,3HURBGV7,M,,311.7,,37.4,169.0,0.0,0.0,0.0,0.0,,0.0
8098,ZLNM5UXX,L,300.3,311.7,1452.0,41.5,,0.0,0.0,0.0,0.0,0.0,0.0
8099,XWW2WAV6,L,300.2,311.6,1500.0,,,0.0,0.0,,0.0,0.0,0.0
8100,FPIVWX8Z,L,300.2,311.7,1603.0,30.5,176.0,0.0,0.0,0.0,0.0,0.0,0.0
8101,PSRXCDFQ,L,,311.7,1682.0,27.8,178.0,0.0,0.0,0.0,0.0,0.0,0.0
8102,JKSA1NQT,L,300.3,311.8,1567.0,37.7,180.0,0.0,0.0,0.0,0.0,0.0,0.0
8103,ZLNM5UXX,L,300.3,311.8,1413.0,46.0,182.0,0.0,0.0,0.0,,0.0,0.0
8104,JT4UYCMS,M,300.3,311.9,1429.0,41.6,184.0,0.0,,0.0,0.0,0.0,0.0
8105,8B6QZ6CV,L,300.3,311.9,1692.0,31.5,187.0,0.0,0.0,0.0,0.0,,0.0
8106,RRCROMQQ,L,300.4,311.9,1476.0,48.7,189.0,0.0,0.0,0.0,0.0,0.0,0.0
8107,I2VROP6D,M,300.4,312,1596.0,30.4,191.0,0.0,0.0,0.0,0.0,0.0,0.0
8108,RRCROMQQ,H,300.3,311.9,1390.0,49.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
8109,BQHTAHUP,M,,311.8,1607.0,33.7,199.0,0.0,0.0,,0.0,,0.0
8110,8B6QZ6CV,L,300.3,311.7,1821.0,26.3,202.0,0.0,0.0,0.0,0.0,0.0,0.0
8111,LSRXCBBX,H,300.3,311.8,2141.0,18.5,204.0,0.0,0.0,0.0,0.0,0.0,0.0
8112,G5AIQWJK,M,300.4,311.8,,33.1,,1.0,1.0,0.0,,0.0,0.0
8113,G5AIQWJK,M,300.4,311.8,1442.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8114,BQHTAHUP,L,300.4,311.7,1459.0,45.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8115,JT4UYCMS,H,300.4,311.8,2496.0,13.5,5.0,,0.0,0.0,0.0,0.0,
8116,FPIVWX8Z,L,300.4,311.8,1367.0,57.2,10.0,0.0,,,0.0,,0.0
8117,BQHTAHUP,L,300.3,311.8,2004.0,19.6,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8118,LSRXCBBX,L,300.3,311.7,,47.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8119,FPIVWX8Z,L,300.3,311.8,1548.0,33.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8120,JT4UYCMS,L,300.3,311.7,,55.2,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8121,RRCROMQQ,L,300.2,311.6,1767.0,26.4,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8122,SXOJLV1H,L,300.2,311.6,1827.0,27.0,22.0,0.0,0.0,0.0,,0.0,0.0
8123,LSRXCBBX,M,300.2,311.6,1533.0,46.4,24.0,0.0,0.0,0.0,0.0,0.0,0.0
8124,0KXKNHFG,H,300.2,311.5,1515.0,36.8,27.0,0.0,0.0,0.0,0.0,,0.0
8125,G5AIQWJK,L,300.2,311.4,1568.0,,32.0,0.0,0.0,0.0,0.0,0.0,0.0
8126,LSRXCBBX,L,,311.4,1452.0,47.8,34.0,,0.0,0.0,0.0,0.0,0.0
8127,AEKNJJ1R,L,300.2,311.4,1433.0,,36.0,0.0,0.0,0.0,0.0,0.0,
8128,BQHTAHUP,M,300.1,311.3,1650.0,33.8,,0.0,0.0,0.0,0.0,0.0,0.0
8129,BJGORJJD,L,,311.4,1629.0,31.3,41.0,0.0,0.0,0.0,0.0,0.0,0.0
8130,3HURBGV7,L,300.0,311.3,1520.0,39.2,43.0,0.0,0.0,0.0,0.0,0.0,0.0
8131,LSRXCBBX,H,,311.2,1393.0,43.1,45.0,0.0,0.0,0.0,0.0,0.0,0.0
8132,PSRXCDFQ,H,,311.2,1364.0,49.6,50.0,0.0,0.0,,0.0,0.0,0.0
8133,BJGORJJD,M,,311.3,1389.0,50.0,55.0,0.0,0.0,0.0,,0.0,0.0
8134,3HURBGV7,L,299.8,311.1,1466.0,46.1,58.0,0.0,0.0,0.0,0.0,0.0,0.0
8135,FPIVWX8Z,L,,311.1,1650.0,,,0.0,0.0,0.0,,0.0,0.0
8136,AEKNJJ1R,L,,311,1554.0,36.3,62.0,0.0,0.0,0.0,0.0,0.0,0.0
8137,JT4UYCMS,M,299.6,310.9,1474.0,39.7,64.0,0.0,0.0,,0.0,0.0,0.0
8138,RRCROMQQ,H,299.5,310.8,1600.0,32.4,67.0,0.0,0.0,0.0,0.0,0.0,0.0
8139,3HURBGV7,L,,310.8,1356.0,54.9,72.0,0.0,0.0,0.0,0.0,0.0,0.0
8140,0KXKNHFG,L,299.5,310.8,1571.0,38.2,74.0,0.0,0.0,,,0.0,
8141,AEKNJJ1R,L,,310.9,1658.0,28.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0
8142,T8CRV8S7,L,299.6,310.8,1393.0,49.9,78.0,0.0,,0.0,0.0,0.0,0.0
8143,WX8CE3B8,M,,311,1448.0,49.8,80.0,0.0,0.0,0.0,,0.0,0.0
8144,0KXKNHFG,L,299.7,310.9,1477.0,40.4,83.0,0.0,,0.0,0.0,0.0,0.0
8145,BQHTAHUP,M,299.7,311,,42.7,85.0,0.0,0.0,0.0,0.0,0.0,0.0
8146,SXOJLV1H,M,299.7,310.9,,32.1,88.0,0.0,0.0,0.0,0.0,,0.0
8147,BQHTAHUP,L,299.6,310.9,1533.0,31.8,91.0,0.0,0.0,0.0,0.0,0.0,0.0
8148,AEKNJJ1R,L,299.5,310.8,1447.0,41.0,93.0,0.0,0.0,0.0,,0.0,0.0
8149,WX8CE3B8,M,,310.7,1488.0,39.5,95.0,0.0,0.0,0.0,0.0,0.0,0.0
8150,JKSA1NQT,M,,310.8,1427.0,50.4,98.0,0.0,0.0,,0.0,0.0,
8151,BQHTAHUP,M,299.5,310.7,1424.0,41.3,101.0,,,0.0,0.0,0.0,0.0
8152,YSLIFO7U,L,299.5,310.7,1472.0,40.9,104.0,0.0,0.0,,0.0,0.0,0.0
8153,0KXKNHFG,L,,,1438.0,45.7,106.0,0.0,0.0,0.0,0.0,0.0,0.0
8154,SXOJLV1H,L,299.6,310.8,1507.0,42.4,108.0,0.0,0.0,0.0,0.0,0.0,0.0
8155,YSLIFO7U,L,,310.7,1393.0,52.1,110.0,0.0,,0.0,,0.0,0.0
8156,PSRXCDFQ,L,299.5,310.8,1283.0,52.4,112.0,0.0,0.0,0.0,,0.0,0.0
8157,WX8CE3B8,L,299.6,310.8,1644.0,30.9,114.0,0.0,0.0,0.0,0.0,0.0,0.0
8158,PSRXCDFQ,L,299.6,310.8,1498.0,46.9,116.0,,0.0,0.0,0.0,0.0,0.0
8159,T8CRV8S7,L,,310.8,1400.0,40.8,,0.0,0.0,0.0,0.0,0.0,0.0
8160,FPIVWX8Z,H,,310.9,1679.0,,,0.0,0.0,0.0,0.0,0.0,0.0
8161,BQHTAHUP,M,299.7,311.1,1618.0,30.3,125.0,0.0,0.0,0.0,0.0,0.0,0.0
8162,BQHTAHUP,H,299.6,311,1714.0,30.2,128.0,0.0,0.0,0.0,0.0,0.0,0.0
8163,SXOJLV1H,L,299.6,311,1574.0,35.0,133.0,0.0,0.0,,0.0,0.0,0.0
8164,LSRXCBBX,L,299.7,311.1,1574.0,36.4,135.0,0.0,,0.0,0.0,0.0,0.0
8165,XWW2WAV6,L,299.6,310.9,1472.0,40.9,137.0,0.0,0.0,0.0,0.0,0.0,0.0
8166,G5AIQWJK,L,299.6,311,1552.0,33.2,139.0,0.0,0.0,0.0,0.0,0.0,0.0
8167,0KXKNHFG,L,299.7,311.1,1603.0,31.4,141.0,0.0,0.0,,0.0,0.0,0.0
8168,FPIVWX8Z,H,299.7,,1353.0,47.1,,0.0,0.0,0.0,0.0,0.0,0.0
8169,PSRXCDFQ,L,299.7,311.1,1690.0,30.6,148.0,,0.0,,0.0,,0.0
8170,RRCROMQQ,M,,,1745.0,26.3,150.0,0.0,0.0,0.0,0.0,0.0,0.0
8171,G5AIQWJK,L,299.9,311.3,1522.0,45.7,153.0,0.0,,0.0,0.0,0.0,0.0
8172,YSLIFO7U,H,300.0,311.4,1641.0,34.5,155.0,0.0,0.0,,0.0,,0.0
8173,3HURBGV7,L,299.9,311.4,1596.0,28.9,160.0,0.0,0.0,0.0,,0.0,0.0
8174,3HURBGV7,H,299.9,311.4,1497.0,,162.0,0.0,0.0,0.0,0.0,0.0,0.0
8175,SXOJLV1H,L,299.9,311.3,1371.0,52.3,167.0,0.0,0.0,0.0,0.0,0.0,0.0
8176,AEKNJJ1R,M,,311.3,1445.0,,169.0,0.0,0.0,0.0,0.0,0.0,0.0
8177,RRCROMQQ,L,,311.2,1564.0,40.0,172.0,,0.0,0.0,0.0,0.0,0.0
8178,RRCROMQQ,L,299.7,311.1,1439.0,44.9,174.0,,0.0,0.0,0.0,0.0,
8179,LSRXCBBX,L,299.7,311.2,1352.0,52.1,176.0,0.0,0.0,,0.0,0.0,0.0
8180,FPIVWX8Z,L,,311.3,1560.0,35.4,,0.0,0.0,0.0,0.0,0.0,0.0
8181,AEKNJJ1R,M,299.7,311.2,1616.0,42.3,180.0,0.0,0.0,0.0,0.0,0.0,0.0
8182,YSLIFO7U,L,299.7,311.2,1835.0,,,0.0,0.0,0.0,0.0,0.0,0.0
8183,JKSA1NQT,M,299.7,311.1,1649.0,32.7,185.0,0.0,0.0,0.0,0.0,0.0,0.0
8184,FPIVWX8Z,L,299.8,,1452.0,47.3,188.0,0.0,0.0,,0.0,0.0,0.0
8185,PSRXCDFQ,L,299.8,311.1,2144.0,17.7,190.0,,0.0,0.0,0.0,0.0,0.0
8186,LSRXCBBX,L,,311.1,1554.0,,192.0,0.0,0.0,0.0,0.0,0.0,0.0
8187,ZLNM5UXX,L,299.7,,,25.4,194.0,0.0,0.0,0.0,0.0,,0.0
8188,0KXKNHFG,L,299.6,,1448.0,46.3,196.0,0.0,0.0,,0.0,0.0,0.0
8189,0KXKNHFG,M,299.6,310.9,1530.0,38.8,198.0,0.0,,0.0,0.0,0.0,0.0
8190,BQHTAHUP,L,,311,1983.0,21.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0
8191,T8CRV8S7,M,299.7,310.9,1620.0,37.2,203.0,0.0,0.0,0.0,0.0,0.0,0.0
8192,JKSA1NQT,M,299.6,310.9,1630.0,29.8,206.0,0.0,0.0,0.0,0.0,,0.0
8193,AEKNJJ1R,L,299.6,310.9,1229.0,65.2,209.0,1.0,0.0,0.0,0.0,1.0,
8194,JKSA1NQT,L,,310.8,1873.0,22.3,211.0,0.0,0.0,0.0,0.0,0.0,0.0
8195,PSRXCDFQ,L,299.4,310.7,1426.0,45.7,213.0,0.0,0.0,,0.0,0.0,0.0
8196,0KXKNHFG,L,,310.8,1376.0,53.9,215.0,1.0,0.0,0.0,0.0,1.0,0.0
8197,JT4UYCMS,L,299.4,310.8,1622.0,33.6,217.0,0.0,0.0,0.0,0.0,0.0,
8198,WX8CE3B8,M,299.4,310.7,1492.0,45.7,219.0,,0.0,0.0,0.0,0.0,0.0
8199,BJGORJJD,M,299.3,310.7,1374.0,48.9,222.0,0.0,0.0,0.0,0.0,0.0,
8200,0KXKNHFG,L,,310.7,1737.0,27.0,225.0,1.0,1.0,0.0,0.0,0.0,0.0
8201,JT4UYCMS,L,299.3,310.8,1426.0,42.4,0.0,0.0,0.0,,0.0,0.0,0.0
8202,FPIVWX8Z,M,,310.9,1826.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8203,BJGORJJD,L,299.3,310.9,,32.4,5.0,0.0,0.0,,,0.0,0.0
8204,FPIVWX8Z,M,,310.9,1473.0,40.1,7.0,,,0.0,0.0,0.0,0.0
8205,LSRXCBBX,L,299.4,310.9,1751.0,27.8,10.0,0.0,0.0,,0.0,0.0,0.0
8206,FPIVWX8Z,M,299.4,310.9,1446.0,47.3,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8207,JKSA1NQT,L,299.3,310.8,1483.0,43.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8208,0KXKNHFG,L,,310.7,1535.0,42.6,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8209,RRCROMQQ,L,299.2,310.7,1477.0,,19.0,0.0,0.0,0.0,0.0,0.0,0.0
8210,8B6QZ6CV,L,299.3,310.8,1391.0,46.9,21.0,0.0,0.0,0.0,0.0,0.0,0.0
8211,AEKNJJ1R,H,299.2,310.7,1636.0,29.4,23.0,0.0,0.0,0.0,0.0,0.0,0.0
8212,JT4UYCMS,L,299.2,310.6,1675.0,33.3,28.0,0.0,0.0,0.0,0.0,0.0,0.0
8213,3HURBGV7,H,,310.5,1329.0,48.9,30.0,0.0,0.0,0.0,0.0,0.0,0.0
8214,YSLIFO7U,M,299.2,310.5,,33.5,35.0,0.0,0.0,0.0,0.0,0.0,0.0
8215,AEKNJJ1R,L,299.2,310.5,1391.0,45.8,38.0,0.0,0.0,0.0,0.0,0.0,0.0
8216,BQHTAHUP,L,,310.5,1437.0,43.1,40.0,0.0,0.0,0.0,0.0,0.0,0.0
8217,BQHTAHUP,L,,310.6,1370.0,61.9,42.0,0.0,0.0,0.0,0.0,0.0,0.0
8218,8B6QZ6CV,L,299.1,310.6,1577.0,37.1,44.0,0.0,0.0,0.0,0.0,0.0,0.0
8219,FPIVWX8Z,L,299.1,310.5,,37.8,46.0,0.0,0.0,0.0,0.0,0.0,0.0
8220,T8CRV8S7,L,299.0,,1504.0,34.3,48.0,0.0,0.0,,0.0,0.0,0.0
8221,0KXKNHFG,M,298.9,310.3,1551.0,35.2,50.0,,0.0,0.0,0.0,0.0,0.0
8222,T8CRV8S7,M,299.1,310.5,1428.0,,53.0,0.0,0.0,0.0,,0.0,0.0
8223,0KXKNHFG,L,299.0,310.5,1755.0,27.9,,0.0,0.0,0.0,0.0,0.0,0.0
8224,0KXKNHFG,L,,310.5,1329.0,54.9,58.0,0.0,0.0,0.0,0.0,0.0,0.0
8225,SXOJLV1H,L,299.1,310.5,1496.0,35.2,60.0,0.0,0.0,0.0,0.0,0.0,0.0
8226,FPIVWX8Z,L,299.1,310.5,1532.0,,62.0,0.0,0.0,0.0,0.0,0.0,0.0
8227,FPIVWX8Z,L,299.1,310.5,1389.0,61.4,64.0,0.0,0.0,0.0,0.0,0.0,0.0
8228,0KXKNHFG,M,299.1,310.4,,51.4,66.0,0.0,0.0,0.0,0.0,0.0,0.0
8229,SXOJLV1H,M,299.1,310.4,1422.0,49.3,69.0,0.0,0.0,0.0,0.0,0.0,0.0
8230,XWW2WAV6,L,299.1,310.5,1739.0,27.4,,0.0,0.0,0.0,0.0,,0.0
8231,BJGORJJD,L,299.1,310.5,1736.0,26.9,74.0,0.0,0.0,0.0,0.0,0.0,0.0
8232,T8CRV8S7,L,,310.5,1419.0,48.8,76.0,0.0,0.0,0.0,0.0,0.0,0.0
8233,YSLIFO7U,L,299.1,310.6,1326.0,49.7,78.0,0.0,0.0,0.0,0.0,0.0,0.0
8234,T8CRV8S7,M,299.1,310.6,1449.0,43.2,80.0,0.0,0.0,0.0,0.0,,0.0
8235,BJGORJJD,L,299.2,310.6,1534.0,39.7,83.0,,0.0,0.0,0.0,0.0,0.0
